customer_id,age,tenure_months,orders,avg_order_value,sessions,support_tickets,discount_rate,delivery_delay_days,satisfaction_score,churn,revenue,conversion_rate
10675,47,25,3,428.26,11,3,0.082,2.9,3.49,0,1179.43,0.0282
10676,52,8,1,802.67,8,0,0.134,2.8,4.0,1,695.11,0.0362
10677,45,14,6,774.24,7,1,0.15,2.5,3.88,0,3948.62,0.0548
10678,22,54,6,1107.02,11,0,0.033,1.7,4.41,0,6422.93,0.0558
10679,43,44,4,388.88,14,2,0.05,2.8,3.64,0,1477.74,0.0459
10680,62,7,5,754.62,14,2,0.12,5.4,3.21,0,3320.33,0.0354
10681,52,24,4,729.56,11,1,0.345,6.3,2.52,1,1911.45,0.0316
10682,24,16,5,1090.02,7,2,0.149,2.1,4.0,0,4638.04,0.0441
10683,64,11,9,839.11,12,2,0.334,1.6,4.15,1,5029.63,0.0529
10684,64,51,5,1299.02,4,1,0.21,1.0,4.24,0,5131.13,0.0522
10685,26,38,4,1015.55,8,2,0.33,7.0,4.0,1,2721.67,0.0271
10686,56,11,8,747.44,13,0,0.008,2.6,4.21,1,5931.68,0.0569
10687,37,40,7,909.91,6,0,0.066,4.3,3.76,1,5948.99,0.031
10688,46,25,4,761.48,11,1,0.304,3.6,4.08,0,2119.96,0.0458
10689,39,4,5,1064.85,16,0,0.189,6.2,4.43,1,4317.97,0.0454
10690,55,27,5,516.95,6,2,0.249,2.0,4.15,0,1941.15,0.0446
10691,65,12,4,644.08,8,1,0.201,0.5,3.41,1,2058.48,0.0384
10692,56,15,3,963.92,12,2,0.25,5.6,3.59,0,2168.82,0.0315
10693,62,53,4,1156.44,13,2,0.277,3.9,3.3,0,3344.42,0.0422
10694,63,43,1,299.51,10,0,0.227,3.2,3.16,1,231.52,0.03
10695,22,9,3,1193.62,10,0,0.082,5.0,4.46,1,3287.23,0.0337
10696,30,52,8,814.97,6,1,0.05,3.3,4.57,0,6193.77,0.0548
10697,52,35,5,379.03,8,1,0.056,5.1,3.17,0,1789.02,0.0389
10698,46,53,6,250.0,15,2,0.299,2.8,3.49,0,1051.5,0.047
10699,20,45,6,467.65,10,0,0.324,3.9,3.97,0,1896.79,0.0405
10700,22,21,3,845.07,5,1,0.324,3.3,3.51,1,1713.8,0.039
10701,42,33,4,833.53,8,0,0.108,1.8,4.22,1,2974.04,0.0535
10702,47,32,2,1008.3,8,4,0.299,2.1,3.5,1,1413.64,0.0402
10703,26,44,7,712.63,10,1,0.532,1.7,4.01,1,2334.58,0.0551
10704,26,15,6,572.99,16,4,0.398,2.9,3.05,0,2069.64,0.0527
10705,24,20,7,746.73,9,2,0.096,1.6,4.48,1,4725.31,0.0566
10706,45,15,6,858.4,7,2,0.119,3.1,4.38,1,4537.5,0.0454
10707,18,18,3,907.69,9,3,0.123,3.1,3.7,1,2388.13,0.0346
10708,45,10,4,652.71,7,0,0.065,2.7,4.1,0,2441.14,0.0466
10709,40,3,6,1075.36,15,1,0.168,2.8,4.28,1,5368.2,0.0418
10710,40,57,4,694.65,7,0,0.137,1.4,4.35,0,2397.93,0.0477
10711,50,5,3,632.57,5,1,0.114,1.9,4.94,1,1681.37,0.0523
10712,43,54,5,714.4,5,0,0.55,0.0,4.01,1,1607.4,0.0596
10713,52,1,6,1118.71,10,3,0.182,2.2,4.29,0,5490.63,0.0424
10714,54,47,3,816.8,12,3,0.477,0.7,4.12,0,1281.56,0.0475
10715,62,20,5,676.37,5,0,0.14,2.6,3.63,0,2908.39,0.0447
10716,56,32,2,1081.53,5,2,0.213,1.2,5.0,1,1702.33,0.048
10717,42,17,5,1385.69,11,1,0.262,0.0,5.0,0,5113.2,0.0594
10718,41,30,8,902.42,7,5,0.167,6.2,2.89,0,6013.73,0.0381
10719,29,28,7,1158.46,3,0,0.106,2.0,4.44,0,7249.64,0.0629
10720,46,32,6,1109.02,13,2,0.092,4.9,3.31,1,6041.94,0.0479
10721,24,24,1,698.59,11,0,0.087,1.5,4.19,0,637.81,0.0503
10722,62,33,2,856.66,7,2,0.434,5.3,2.94,1,969.74,0.0272
10723,58,50,3,529.36,9,2,0.103,0.4,3.75,0,1424.51,0.0429
10724,23,27,9,798.76,7,0,0.442,2.7,4.94,1,4011.37,0.0531
10725,55,22,5,693.45,10,1,0.265,0.5,4.39,0,2548.43,0.0507
10726,23,8,4,749.28,9,3,0.248,6.8,3.1,0,2253.83,0.0356
10727,52,22,6,662.53,6,2,0.097,2.0,3.68,0,3589.59,0.0536
10728,22,8,3,778.23,7,0,0.123,3.8,4.0,1,2047.52,0.0441
10729,41,11,7,983.06,11,1,0.139,3.2,3.25,1,5924.9,0.0411
10730,49,58,4,820.13,7,2,0.268,2.4,3.62,0,2401.34,0.0393
10731,52,6,6,383.91,15,0,0.275,3.3,3.47,1,1670.01,0.0563
10732,38,29,5,663.47,12,0,0.022,4.7,4.34,1,3244.37,0.0401
10733,62,51,8,470.15,9,2,0.116,3.5,3.03,0,3324.9,0.053
10734,55,58,3,911.02,8,2,0.129,2.7,3.38,0,2380.5,0.0409
10735,27,9,3,975.83,10,0,0.141,3.3,3.08,1,2514.71,0.0311
10736,50,10,5,914.14,14,0,0.325,5.7,3.17,0,3085.22,0.029
10737,53,23,3,653.15,5,0,0.135,1.7,4.09,0,1694.92,0.0406
10738,34,34,5,911.71,9,0,0.05,0.0,5.0,0,4330.62,0.061
10739,53,58,5,732.47,17,1,0.31,0.5,4.31,0,2527.02,0.0479
10740,61,13,6,565.44,7,0,0.191,0.7,4.29,0,2744.65,0.064
10741,57,10,3,1035.48,10,0,0.394,0.9,4.57,0,1882.5,0.048
10742,54,16,6,1054.51,10,0,0.247,1.0,4.22,1,4764.28,0.0579
10743,48,53,5,1087.22,13,0,0.171,2.4,5.0,1,4506.53,0.0574
10744,30,2,5,697.91,11,0,0.102,2.8,3.83,1,3133.62,0.0556
10745,56,23,7,1144.84,8,0,0.364,2.8,4.28,0,5096.83,0.0494
10746,35,8,5,726.6,9,0,0.265,1.2,4.76,0,2670.26,0.0553
10747,43,10,6,1013.38,9,2,0.16,4.1,3.38,0,5107.44,0.034
10748,33,56,6,722.27,8,1,0.213,3.3,3.98,1,3410.56,0.0482
10749,33,1,3,794.0,9,1,0.02,5.1,3.36,1,2334.36,0.0404
10750,25,20,9,250.0,8,3,0.13,3.8,3.74,0,1957.5,0.0508
10751,64,55,3,774.52,9,1,0.257,1.8,4.22,0,1726.41,0.0592
10752,25,37,5,872.77,9,1,0.213,4.6,3.61,0,3434.35,0.0441
10753,22,5,7,747.49,7,1,0.203,2.9,3.46,0,4170.25,0.0437
10754,62,28,5,1289.05,8,1,0.248,3.8,4.65,1,4846.83,0.0515
10755,44,59,5,559.38,10,1,0.281,3.6,4.12,0,2010.97,0.0372
10756,39,25,8,709.1,10,1,0.216,2.2,3.39,1,4447.48,0.0445
10757,53,32,5,623.78,10,0,0.205,2.6,3.94,1,2479.53,0.0396
10758,36,32,4,709.06,11,2,0.169,2.2,3.3,0,2356.92,0.0418
10759,24,40,4,1107.85,12,2,0.129,0.9,4.58,0,3859.75,0.0516
10760,53,12,3,1219.51,6,0,0.346,0.0,4.59,0,2392.68,0.0584
10761,26,51,4,674.8,7,1,0.147,1.2,4.29,1,2302.42,0.0491
10762,44,60,6,669.25,4,0,0.099,2.7,3.73,0,3617.97,0.0413
10763,63,9,5,560.72,8,1,0.116,4.2,3.6,1,2478.38,0.0511
10764,62,50,4,1176.57,11,0,0.093,3.8,4.27,0,4268.6,0.0267
10765,35,50,3,1130.25,9,2,0.204,1.9,4.53,0,2699.04,0.0472
10766,55,45,6,823.5,6,1,0.101,1.2,4.66,1,4441.96,0.0572
10767,47,23,5,500.98,11,2,0.175,2.1,3.32,1,2066.54,0.0442
10768,41,29,3,523.33,7,1,0.396,0.7,4.29,1,948.27,0.051
10769,24,51,6,892.66,7,1,0.232,0.0,4.61,1,4113.38,0.0587
10770,36,10,4,987.33,6,0,0.193,0.0,4.27,0,3187.1,0.0549
10771,49,50,6,333.46,6,1,0.052,4.7,2.91,1,1896.72,0.0348
10772,65,56,8,769.67,10,0,0.201,5.6,3.01,0,4919.73,0.0315
10773,18,41,2,1254.57,7,1,0.012,3.7,4.51,1,2479.03,0.0396
10774,52,21,4,795.62,14,2,0.303,2.3,3.45,0,2218.19,0.0363
10775,58,34,6,1222.41,7,1,0.034,0.0,4.52,0,7085.09,0.0531
10776,63,4,4,1012.26,9,0,0.039,2.1,4.15,1,3891.13,0.054
10777,38,56,6,578.93,8,4,0.205,3.4,3.52,0,2761.5,0.054
10778,23,21,5,776.83,11,1,0.185,3.8,3.67,1,3165.58,0.0498
10779,31,4,4,817.83,9,2,0.304,3.6,4.11,0,2276.84,0.0495
10780,58,48,3,611.87,5,5,0.313,4.5,3.31,1,1261.06,0.0349
10781,60,40,5,607.53,6,2,0.069,5.7,3.09,1,2828.05,0.0417
10782,48,38,4,1226.69,11,0,0.173,1.7,4.32,1,4057.89,0.051
10783,23,4,6,605.66,13,3,0.152,7.2,2.43,1,3081.6,0.0422
10784,23,46,5,1119.61,10,0,0.397,0.0,4.81,1,3375.62,0.0519
10785,40,39,4,740.88,8,1,0.216,1.1,4.0,1,2323.4,0.0521
10786,46,48,6,843.59,9,1,0.146,2.7,3.73,1,4322.56,0.0397
10787,19,50,9,990.46,6,2,0.171,3.3,4.04,0,7389.82,0.0563
10788,50,13,2,700.36,6,1,0.024,2.1,3.94,0,1367.1,0.0293
10789,44,13,4,991.98,10,2,0.388,1.6,3.95,0,2428.37,0.0395
10790,18,56,7,338.39,11,1,0.467,6.1,3.93,1,1262.53,0.0356
10791,22,32,5,959.93,8,0,0.421,1.5,3.89,1,2779.0,0.0504
10792,39,27,6,250.0,7,2,0.072,0.7,4.5,0,1392.0,0.0581
10793,52,18,6,793.29,11,2,0.266,5.3,3.87,1,3493.65,0.0577
10794,57,39,5,1063.56,8,0,0.314,3.8,4.44,1,3648.01,0.047
10795,38,46,2,1005.57,14,1,0.31,4.3,4.71,0,1387.69,0.0445
10796,32,1,9,525.4,10,4,0.112,2.7,3.43,1,4199.0,0.0508
10797,64,34,4,557.58,3,1,0.188,0.1,4.09,0,1811.02,0.0548
10798,40,60,3,677.83,10,1,0.152,2.5,4.42,1,1724.4,0.046
10799,33,17,1,896.55,7,1,0.253,0.0,4.92,1,669.72,0.0514
10800,39,17,7,342.02,4,0,0.269,2.8,3.74,1,1750.12,0.0425
10801,18,53,6,846.69,5,1,0.116,3.5,4.09,0,4490.84,0.0332
10802,32,4,5,927.86,7,2,0.08,4.2,4.87,1,4268.16,0.0518
10803,42,24,2,779.24,8,3,0.248,2.2,3.95,1,1171.98,0.0287
10804,62,28,2,981.33,7,1,0.023,3.7,4.25,0,1917.52,0.0462
10805,53,48,5,905.93,8,3,0.337,0.9,4.85,0,3003.16,0.0525
10806,55,8,4,714.59,12,0,0.316,4.0,5.0,0,1955.12,0.0421
10807,44,27,6,365.95,5,3,0.36,3.5,3.78,1,1405.25,0.0622
10808,23,10,8,883.35,11,2,0.187,1.0,4.78,1,5745.31,0.0599
10809,36,48,3,611.73,15,1,0.17,3.3,3.55,1,1523.21,0.0371
10810,65,38,2,705.41,8,2,0.174,4.3,3.64,0,1165.34,0.0379
10811,20,30,3,969.78,8,0,0.195,2.5,3.95,1,2342.02,0.0472
10812,60,24,3,1204.33,9,2,0.133,1.0,3.37,1,3132.46,0.0487
10813,50,10,6,840.48,8,2,0.163,2.7,3.19,0,4220.89,0.0361
10814,31,56,3,988.52,7,3,0.381,3.3,3.9,0,1835.68,0.0437
10815,55,39,3,488.88,12,2,0.461,1.0,4.42,1,790.52,0.0464
10816,58,20,4,911.38,15,2,0.075,0.7,3.81,1,3372.11,0.0422
10817,20,25,5,835.02,9,2,0.073,3.3,4.51,1,3870.32,0.0492
10818,23,44,5,1157.31,10,1,0.541,3.8,3.32,0,2656.03,0.03
10819,49,44,4,714.89,8,2,0.119,6.1,3.42,0,2519.27,0.0402
10820,65,28,5,789.59,5,2,0.031,3.5,3.58,0,3825.56,0.0412
10821,19,19,3,1114.7,5,1,0.269,0.3,4.49,1,2444.54,0.0471
10822,49,40,3,826.99,7,0,0.136,5.9,3.94,1,2143.56,0.0346
10823,24,40,7,572.79,7,1,0.061,4.2,4.08,1,3764.95,0.047
10824,49,36,6,1487.91,11,2,0.198,0.0,4.72,0,7159.82,0.0655
10825,47,5,11,580.35,10,2,0.139,0.6,4.55,0,5496.49,0.0563
10826,22,29,7,833.82,10,1,0.222,1.6,3.64,1,4540.98,0.0483
10827,50,37,3,936.67,12,2,0.057,3.8,4.23,0,2649.84,0.0401
10828,61,58,5,916.9,9,1,0.42,0.0,4.02,0,2659.01,0.0462
10829,59,32,7,802.56,8,1,0.258,2.2,4.06,0,4168.5,0.0529
10830,19,21,5,803.81,15,0,0.171,3.7,3.78,1,3331.79,0.0394
10831,29,34,1,791.27,8,0,0.242,0.0,4.76,0,599.78,0.0355
10832,29,11,5,571.02,11,2,0.206,3.7,3.52,1,2266.95,0.0454
10833,39,6,5,1387.55,9,2,0.228,3.9,3.63,1,5355.94,0.0518
10834,24,41,2,795.0,8,0,0.18,1.0,5.0,1,1303.8,0.0485
10835,59,60,4,999.23,7,1,0.22,0.4,3.85,0,3117.6,0.048
10836,55,51,4,766.34,10,2,0.23,0.9,4.24,1,2360.33,0.0492
10837,56,36,5,761.31,5,1,0.051,0.0,4.0,1,3612.42,0.0494
10838,27,3,5,736.14,11,2,0.21,1.8,4.38,1,2907.75,0.0582
10839,18,60,7,462.54,4,1,0.238,2.8,3.67,0,2467.19,0.0489
10840,61,27,4,809.84,10,4,0.207,0.3,4.16,0,2568.81,0.0376
10841,31,18,10,748.25,6,2,0.139,4.1,3.07,0,6442.43,0.0532
10842,49,54,6,1142.88,11,3,0.313,2.6,4.41,1,4710.95,0.0573
10843,61,45,8,550.82,9,0,0.021,2.8,4.13,0,4314.02,0.0562
10844,19,45,3,705.71,9,1,0.161,1.7,4.26,0,1776.27,0.0293
10845,18,17,6,625.39,7,0,0.294,3.7,4.31,1,2649.15,0.0488
10846,18,60,6,1210.63,7,1,0.189,4.6,3.11,1,5890.93,0.0452
10847,25,28,3,632.65,9,2,0.044,1.7,3.82,0,1814.44,0.0454
10848,20,32,7,990.57,10,0,0.131,3.7,4.01,0,6025.64,0.0498
10849,57,46,5,1092.54,4,0,0.146,3.7,3.14,1,4665.15,0.0453
10850,47,40,4,813.47,17,1,0.228,3.1,3.2,1,2512.0,0.0401
10851,65,11,5,505.8,8,2,0.108,5.3,3.08,1,2255.87,0.0436
10852,56,19,5,508.96,17,1,0.156,1.2,3.77,0,2147.81,0.0497
10853,64,22,3,1064.94,9,0,0.158,1.7,4.14,0,2690.04,0.0456
10854,29,57,5,534.85,4,1,0.155,1.1,4.54,1,2259.74,0.0589
10855,31,43,2,948.01,6,0,0.15,3.6,4.29,0,1611.62,0.0363
10856,58,22,10,878.59,9,1,0.024,1.9,4.97,0,8575.04,0.0552
10857,29,45,4,944.28,6,4,0.022,1.2,3.97,0,3694.02,0.0478
10858,20,45,4,967.9,10,0,0.107,5.2,3.73,1,3457.34,0.0418
10859,50,24,8,616.58,11,2,0.191,5.5,3.4,0,3990.51,0.0483
10860,56,25,1,606.12,9,2,0.49,1.8,4.22,0,309.12,0.0426
10861,64,54,6,1028.73,9,0,0.265,0.1,4.76,0,4536.7,0.0583
10862,62,34,3,692.66,10,1,0.309,5.6,3.91,0,1435.88,0.0349
10863,23,9,3,250.0,7,4,0.056,3.2,4.04,0,708.0,0.0379
10864,55,44,5,1012.19,11,1,0.202,3.1,4.18,0,4038.64,0.0489
10865,58,36,4,590.93,5,0,0.18,2.6,4.81,0,1938.25,0.0401
10866,51,31,4,966.78,8,1,0.153,1.0,4.33,1,3275.45,0.0504
10867,57,44,5,1198.21,11,0,0.115,1.7,4.02,1,5302.08,0.0663
10868,58,55,1,854.19,7,3,0.232,3.6,3.45,1,656.02,0.0198
10869,39,20,6,1098.94,10,1,0.309,1.6,4.16,0,4556.21,0.0531
10870,19,26,5,888.45,8,0,0.061,3.1,3.55,1,4171.27,0.0459
10871,39,12,6,1246.86,4,2,0.367,2.4,3.69,1,4735.57,0.0507
10872,27,39,4,584.47,15,0,0.242,0.6,3.98,0,1772.11,0.0432
10873,23,25,5,847.95,9,1,0.141,5.2,3.72,1,3641.95,0.0435
10874,23,21,5,1018.29,7,0,0.08,3.4,4.15,0,4684.13,0.0434
10875,51,42,4,802.4,8,0,0.233,3.0,3.26,0,2461.76,0.0313
10876,42,25,3,1138.05,5,1,0.063,3.3,3.61,1,3199.06,0.0444
10877,43,28,5,741.99,10,3,0.219,0.0,5.0,0,2897.47,0.0625
10878,53,27,6,1367.34,9,1,0.273,1.6,4.5,1,5964.34,0.0484
10879,44,16,7,1380.55,12,1,0.014,0.0,4.7,1,9528.56,0.0569
10880,48,8,2,920.52,8,1,0.217,2.6,3.73,0,1441.53,0.0339
10881,22,50,8,988.15,12,1,0.032,3.0,4.09,1,7652.23,0.042
10882,58,6,4,1147.92,14,2,0.009,2.6,3.93,0,4550.35,0.0493
10883,39,20,5,553.2,7,1,0.154,4.4,3.35,0,2340.04,0.0446
10884,25,41,5,522.0,10,1,0.161,0.0,4.28,0,2189.79,0.0522
10885,57,8,2,1164.1,6,2,0.161,1.0,4.01,1,1953.36,0.0421
10886,53,40,5,918.5,8,3,0.23,3.1,3.07,1,3536.22,0.0414
10887,20,44,3,793.37,11,1,0.39,2.8,3.4,0,1451.87,0.0399
10888,27,40,4,852.78,6,1,0.372,0.2,4.37,1,2142.18,0.044
10889,18,19,10,253.49,9,3,0.138,4.4,3.13,0,2185.08,0.0487
10890,30,2,6,802.36,8,0,0.116,5.0,3.56,1,4255.72,0.0347
10891,22,54,2,661.74,11,3,0.12,3.1,3.02,0,1164.66,0.0362
10892,52,20,8,1079.52,12,0,0.074,0.0,4.96,1,7997.08,0.0567
10893,43,49,5,1098.76,15,2,0.187,2.7,4.85,0,4466.46,0.0444
10894,65,12,4,994.17,4,1,0.363,3.0,4.42,1,2533.15,0.0467
10895,53,10,6,948.86,12,0,0.321,1.9,4.77,1,3865.66,0.0549
10896,47,47,4,475.66,7,0,0.145,4.7,4.04,0,1626.76,0.0418
10897,42,57,4,997.66,11,2,0.102,2.2,4.12,0,3583.59,0.0413
10898,20,52,5,1007.35,7,2,0.155,6.0,3.36,1,4256.05,0.0379
10899,21,46,4,1161.3,13,0,0.21,3.7,3.52,0,3669.71,0.0418
10900,47,15,4,1379.55,12,0,0.229,2.9,4.39,0,4254.53,0.0538
10901,18,55,3,426.86,10,0,0.199,4.0,4.16,0,1025.74,0.0417
10902,20,41,7,752.88,8,2,0.159,5.0,3.29,1,4432.2,0.0381
10903,28,11,6,664.43,8,1,0.187,3.9,4.03,0,3241.09,0.0386
10904,60,8,5,893.13,9,0,0.485,2.3,3.87,0,2299.81,0.0379
10905,40,53,3,853.35,3,1,0.51,1.3,3.98,1,1254.42,0.0469
10906,52,17,3,791.48,10,0,0.157,0.5,4.86,1,2001.65,0.0566
10907,37,46,8,1106.9,11,1,0.13,0.0,4.69,0,7704.02,0.0562
10908,26,9,7,574.65,9,1,0.136,2.7,3.91,0,3475.48,0.0515
10909,35,17,5,589.72,10,1,0.397,1.7,4.04,0,1778.01,0.0483
10910,22,18,1,593.94,8,2,0.271,1.8,4.15,1,432.98,0.0409
10911,54,17,2,759.92,5,1,0.062,4.1,2.94,1,1425.61,0.0348
10912,26,41,6,542.85,11,1,0.274,2.2,3.76,1,2364.65,0.0349
10913,36,55,6,837.86,9,3,0.369,5.6,2.72,0,3172.14,0.0417
10914,65,55,3,808.63,6,1,0.308,1.4,4.25,0,1678.72,0.0478
10915,46,45,6,653.37,13,2,0.09,0.7,4.76,0,3567.4,0.0543
10916,40,13,7,1068.44,6,1,0.226,0.3,4.66,0,5788.81,0.0563
10917,44,58,4,835.12,3,0,0.132,3.6,3.72,0,2899.54,0.0416
10918,55,33,3,1115.66,4,1,0.137,4.4,3.39,0,2888.44,0.0322
10919,30,33,8,801.24,11,1,0.12,1.4,3.91,0,5640.73,0.0484
10920,48,43,9,843.95,12,1,0.033,0.6,5.0,1,7344.9,0.0592
10921,59,47,6,709.3,8,0,0.19,5.0,3.73,0,3447.2,0.0365
10922,45,58,5,848.24,14,1,0.164,0.0,4.59,0,3545.64,0.0641
10923,39,35,5,1028.06,11,1,0.196,4.1,2.81,0,4132.8,0.0375
10924,24,37,3,747.17,10,1,0.26,1.4,3.72,0,1658.72,0.0567
10925,29,45,2,979.6,6,2,0.331,3.1,3.82,0,1310.7,0.0391
10926,63,16,8,646.81,9,1,0.034,4.2,3.52,1,4998.55,0.0496
10927,43,19,6,1039.76,8,1,0.073,3.2,3.98,0,5783.15,0.0415
10928,32,38,3,705.02,11,0,0.099,1.9,4.31,1,1905.67,0.0444
10929,38,4,7,1062.92,14,2,0.367,4.8,3.81,1,4709.8,0.0456
10930,45,20,8,865.24,10,2,0.302,2.9,3.04,0,4831.5,0.042
10931,43,44,6,1230.24,10,1,0.19,8.7,2.44,0,5978.97,0.0248
10932,51,59,7,561.48,11,2,0.185,0.0,4.36,0,3203.24,0.0606
10933,30,32,5,480.96,4,2,0.032,0.0,4.11,0,2327.85,0.0558
10934,49,24,5,695.95,7,0,0.276,4.1,3.72,1,2519.34,0.0346
10935,39,27,4,503.85,12,0,0.177,2.3,4.24,1,1658.67,0.0489
10936,63,42,6,504.32,11,2,0.069,3.7,3.4,0,2817.13,0.0467
10937,25,33,6,1005.39,11,0,0.13,0.5,4.6,0,5248.14,0.0534
10938,25,2,4,848.96,8,1,0.062,2.5,4.29,1,3185.3,0.0429
10939,40,33,5,730.08,13,0,0.258,3.2,4.05,0,2708.6,0.049
10940,42,25,7,753.26,7,1,0.139,1.5,4.55,0,4539.9,0.0408
10941,51,43,5,700.69,10,2,0.22,2.8,2.92,1,2732.69,0.0404
10942,37,53,2,1262.59,9,1,0.33,0.1,4.22,1,1691.87,0.0551
10943,61,58,7,666.12,7,2,0.086,3.1,4.24,0,4261.84,0.0356
10944,40,37,7,519.47,7,2,0.036,4.9,3.13,1,3505.38,0.0459
10945,24,22,4,1049.01,8,2,0.04,0.3,3.9,0,4028.2,0.0524
10946,23,27,3,796.06,8,2,0.198,0.2,4.31,0,1915.32,0.0405
10947,64,11,5,1359.69,11,2,0.354,4.4,3.6,0,4391.8,0.0444
10948,24,57,5,718.45,6,0,0.239,0.2,4.32,1,2733.7,0.06
10949,63,51,4,1061.5,10,2,0.117,3.8,4.55,1,3749.22,0.039
10950,31,52,5,1120.55,11,2,0.158,2.5,4.08,0,4717.52,0.0437
10951,22,20,5,719.67,16,1,0.039,1.7,3.79,1,3458.01,0.048
10952,32,20,3,664.27,11,5,0.113,4.9,2.57,0,1767.62,0.0351
10953,47,52,7,1035.34,7,1,0.399,4.0,3.96,0,4355.68,0.0445
10954,38,33,4,993.72,9,1,0.16,2.9,3.56,1,3338.9,0.0416
10955,55,43,7,497.35,8,3,0.227,0.0,5.0,1,2691.16,0.058
10956,47,30,1,567.89,8,2,0.466,3.6,3.94,0,303.25,0.0319
10957,37,27,5,250.0,9,0,0.089,0.6,4.74,0,1138.75,0.062
10958,48,38,5,998.85,8,0,0.236,2.0,4.35,0,3815.61,0.0512
10959,64,49,4,784.54,7,2,0.159,2.4,4.47,1,2639.19,0.0462
10960,37,21,7,809.46,6,0,0.118,5.6,2.51,1,4997.61,0.0356
10961,25,49,3,427.14,9,0,0.094,2.0,3.7,1,1160.97,0.037
10962,37,15,3,575.47,6,2,0.258,0.0,4.87,0,1281.0,0.0469
10963,58,25,5,730.51,7,0,0.036,4.9,4.39,1,3521.06,0.0523
10964,28,55,4,681.92,11,0,0.049,3.6,3.4,1,2594.02,0.0493
10965,63,58,3,879.46,7,3,0.077,3.7,2.82,1,2435.22,0.0224
10966,46,56,4,995.87,5,1,0.253,4.9,3.69,0,2975.66,0.0421
10967,46,19,6,1417.4,9,1,0.125,5.3,3.76,0,7441.35,0.0475
10968,33,51,5,845.0,11,2,0.095,0.9,4.3,1,3823.62,0.0452
10969,62,57,5,1128.85,14,1,0.317,0.0,4.47,0,3855.02,0.0525
10970,19,59,6,642.51,10,1,0.044,3.8,2.98,0,3685.44,0.0372
10971,32,2,5,431.26,12,1,0.4,2.0,3.97,0,1293.78,0.0597
10972,38,45,10,761.92,9,2,0.181,2.1,3.92,0,6240.12,0.065
10973,40,60,3,450.57,5,1,0.133,0.5,4.16,1,1171.93,0.0421
10974,40,46,8,853.67,9,0,0.047,3.4,3.12,1,6508.38,0.0365
10975,25,14,3,654.89,13,1,0.165,3.1,4.21,1,1640.5,0.0473
10976,28,46,7,361.43,8,3,0.066,2.1,4.31,0,2363.03,0.0569
10977,22,7,5,1284.01,9,1,0.311,0.0,4.14,0,4423.41,0.0608
10978,45,29,5,715.61,7,0,0.225,4.5,3.71,1,2772.99,0.0354
10979,34,38,3,440.6,9,0,0.398,2.8,3.87,1,795.72,0.0456
10980,45,28,5,1074.54,9,1,0.083,4.3,3.51,0,4926.77,0.0366
10981,46,42,1,667.85,12,0,0.175,0.0,4.82,1,550.98,0.048
10982,51,15,6,1122.54,11,1,0.441,2.5,4.28,0,3765.0,0.0508
10983,44,37,6,666.65,9,0,0.072,1.2,4.87,1,3711.91,0.0686
10984,49,39,2,714.78,7,2,0.05,2.5,4.42,1,1358.08,0.0444
10985,46,39,6,936.21,11,1,0.124,4.0,3.7,0,4920.72,0.0427
10986,49,18,4,998.3,9,0,0.196,3.0,5.0,1,3210.53,0.0511
10987,47,19,4,1042.12,7,2,0.228,2.4,4.67,1,3218.07,0.0489
10988,33,16,3,827.56,6,3,0.138,2.4,3.57,1,2140.07,0.0333
10989,29,28,5,982.15,4,2,0.239,0.0,4.46,1,3737.08,0.0668
10990,55,36,3,1036.41,10,2,0.211,0.9,3.34,1,2453.18,0.0515
10991,34,22,3,900.14,6,3,0.104,4.3,3.54,1,2419.58,0.0352
10992,44,25,4,814.34,13,1,0.052,1.5,4.98,0,3087.98,0.0574
10993,27,18,3,488.68,9,1,0.252,4.3,4.98,0,1096.6,0.0572
10994,38,14,5,999.79,8,2,0.221,3.8,3.66,1,3894.18,0.0503
10995,43,40,4,860.54,8,2,0.348,3.9,3.85,1,2244.29,0.0398
10996,48,49,8,746.6,7,0,0.223,3.0,4.33,1,4640.87,0.0528
10997,43,18,4,1169.44,5,2,0.083,1.7,4.98,1,4289.51,0.0425
10998,35,52,6,493.04,12,0,0.275,2.1,3.78,0,2144.72,0.0535
10999,64,35,2,1261.01,6,0,0.035,3.5,5.0,0,2433.75,0.0506
11000,42,11,3,844.43,17,1,0.417,0.0,4.36,0,1476.91,0.0573
11001,56,22,3,929.38,9,1,0.233,4.5,3.16,1,2138.5,0.0378
11002,53,1,2,751.24,6,3,0.218,1.5,3.89,0,1174.94,0.0426
11003,44,3,3,433.23,13,2,0.034,2.3,3.62,0,1255.5,0.0348
11004,60,21,5,815.1,6,0,0.286,2.3,4.37,0,2909.91,0.052
11005,24,28,4,933.69,9,0,0.396,2.3,3.44,0,2255.8,0.0386
11006,62,48,3,1019.06,7,2,0.198,0.2,4.43,0,2451.86,0.053
11007,58,9,10,800.49,7,4,0.267,2.7,4.01,1,5867.59,0.0499
11008,42,51,3,301.87,10,0,0.028,3.4,4.66,0,880.25,0.0479
11009,53,15,3,464.58,9,1,0.405,0.0,4.81,1,829.28,0.0604
11010,42,9,9,1363.0,9,1,0.234,0.2,5.0,0,9396.52,0.0665
11011,30,42,6,576.87,12,0,0.09,3.9,3.63,0,3149.71,0.0463
11012,56,47,6,1206.76,6,3,0.076,3.6,3.83,1,6690.28,0.0516
11013,29,37,3,616.48,11,1,0.122,2.9,2.97,0,1623.81,0.0463
